Position,Artist,Song_Title,Lyrics
56,Michael Jackson and Janet Jackson,Scream / Childhood,"Tired of injustice: tired of the schemes
The lies are disgusting so what does it mean
Kicking me down: I got to get up
As jacked as it sounds: the whole system sucks

Peek in the shadow: come into the light
You tell me I'm wrong then you better prove you're right
You're sellin' out souls but I care about mine
I've got to get stronger and I won't give up the fight

With such confusions don't it make you wanna scream
(Make you wanna scream)
Your bash abusin' victimize within the scheme
(You try to cope with every lie they scrutinize)
Somebody please have mercy 'cause I just can't take it

Stop pressurin' me
Just stop pressurin' me
Stop pressurin' me
Make me wanna scream
Stop pressurin' me
Just stop pressurin' me
Stop pressurin' me
Make you just wanna scream

Tired of you tellin'
The story your way
It's causin' confusion
You think it's okay

You keep changin' the rules
While I keep playin' the game
I can't take it much longer
I think I might go insane

With such confusions don't it make you wanna scream
(Make you wanna scream)
Your bash abusin' victimize within the scheme
(You find your pleasure scandalizin' every lie)
Oh father please have mercy 'cause I just can't take it

Stop pressurin' me
Just stop pressurin' me
Stop pressurin' me
Make me wanna scream
Stop pressurin' me
Just stop pressurin' me
Stop fuckin' with me
Make me wanna scream

Oh my God: can't believe what I saw as I turned on the TV 
This evening: i was disgusted by all the injustice
All the injustice (all the injustice)

With such delusions don't it make you wanna scream
(Make you wanna scream)
Your bash abusin' victimize within the scheme
(You try to cope with every lie they scrutinize)
Oh brother: please have mercy 'cause I just can't take it

Stop pressurin' me
Just stop pressurin' me
Stop pressurin' me
Make me wanna scream
Stop pressurin' me
Just stop pressurin' me
Stop pressurin' me
Make me wanna scream

Stop pressurin' me
Just stop pressurin' me
Stop pressurin' me
Make me wanna scream
Stop pressurin' me
Just stop pressurin' me
Stop pressurin' me
Make me wanna scream"
57,Jodeci,Freek'n You,"I wanna freak you
I wanna freak you
I wanna freak you
I wanna freak you

I wanna freak you
I wanna freak you
I wanna freak you
I wanna freak you

Every time I close my eyes: wake up feelin' so horny
I can't get you outta my mind: sexin' you be all I see
I would give anything just to make you understand me
I don't give a damn about nothing else: freek'n you is all I see

Tonight I need your body
Tonight you got my time
Tonight you won't be sorry
Tonight you got my mind

What must I say: what must I do
To show how much I think about freek'n you
What must I say: what must I do
To show how much I think about freek'n you

I could go on for days but I couldn't go on for weeks
I can even play with another body but it wouldn't last 'cause I'm a freak
By everything you say: turned on by everything you do
And at night when I close my eyes: I only dream of freek'n you

Tonight: I need your body
Tonight you got my time
Tonight you won't be sorry
Tonight you got my mind

What must I say: what must I do
To show how much I think about freek'n you
What must I say: what must I do
To show how much I think about freek'n you

Freek out and freek me up and down
DeVante swing
Freek out and freek me up and down
Freek out and freek me up and down
Freek out and freek me up and down

Every freek'n night and every freek'n day
I wanna freek you baby in every freek'n way
Every freek'n day: every freek'n night
I wanna freek you: girl: your body's so freek'n tight

Every freek'n night and every freek'n day
I wanna freek you baby in every freek'n way
Every freek'n day: every freek'n night
I wanna freek you: girl: your body's so freek'n tight

What must I say: what must I do
To show how much I think about freek'n you
What must I say: what must I do
To show how much I think about freek'n you

What must I say: what must I do
To show how much I think about freek'n you

I think about freek'n you
I wanna freek you
I wanna freek you
I wanna freek you

I think about freek'n you
I wanna freek you
I wanna freek you
I wanna freek you

I think about freek'n you
I think about freek'n you
I think about freek'n you"
58,Skee-lo,I Wish,"Hey: this is radio station W-S-K-E-E
We're takin' calls on the wish line
Making all your wacky wishes come true

Hello

I wish I was little bit taller: I wish I was a baller:
I wish I had a girl who looked good I would call her
I wish I had a rabbit in a hat with a bat
And a 64' Impala

I wish I was like six-foot-nine
So I can get with Leoshi: 'cause she don't know me: but yo she's really fine
You know I see her all the time
Everywhere I go and even in my dreams I can scheme a way to make her mine
'Cause I know she's livin' phat
Her boyfriend's tall and he plays ball: so how am I gonna compete with that
'Cause when it comes to playing basketball
I'm always last to be picked and in some cases never picked at all
So I just lean up on the wall
Or sit up in the bleachers with the rest of the girls who came to watch their men ball
Dag y'all! I never understood: black
Why the jocks get the fly girls and me I get the hood rats
I tell 'em scat: skittle: scabobble
Got hit with a bottle and I been in the hospital for talkin' that mess
I confess it's a shame
When you livin' in a city that's the size of a box and nobody knows yo' name
Glad I came to my senses
Like quick-quick got sick-sick to my stomach overcommeth
By the thoughts of me and her together: right?
So when I asked her out she said I wasn't her type

I wish I was little bit taller: I wish I was a baller:
I wish I had a girl who looked good I would call her
I wish I had a rabbit in a hat with a bat
And a 64' Impala

I wish I was little bit taller: I wish I was a baller:
I wish I had a girl who looked good I would call her
I wish I had a rabbit in a hat with a bat
And a 64' Impala

I wish I had a brand-new car: so far I got this hatchback
And everywhere I go: yo I gets laughed at
And when I'm in my car: I'm laid back
I got an 8-track and a spare tire in the backseat: but that's flat
And do you really wanna know what's really whack
See I can't even get a date: so what do you think of that?
I heard that prom night is a bomb night with the hood rats you can hold tight: but really tho'
I 'm a figaro when I'm in my car I can't even get a hello
Well so many people wanna cruise Crenshaw on Sunday
Well then I'ma have to get in my car and go
You know I take the 110 until the 105
Get off at Crenshaw tell my homies look alive
'Cause it's hard to survive
When your livin' in a concrete jungle and These girls just keep passin' me by
She looks fly: she looks fly
Makes me say my: my: my

I wish I was little bit taller: I wish I was a baller:
I wish I had a girl who looked good I would call her
I wish I had a rabbit in a hat with a bat
And a 64' Impala

I wish I was little bit taller: I wish I was a baller:
I wish I had a girl who looked good I would call her
I wish I had a rabbit in a hat with a bat
And a 64' Impala

I wish I was little bit taller
I wish I was little bit taller:
I wish I was a baller:
I wish I was a baller:
I wish I was little bit taller: y'all
I wish I was little bit taller: y'all
I wish I was a baller:
I wish I was a baller:
I wish I was little bit taller: y'all
I wish I was little bit taller: y'all
I wish I was a baller:
I wish I was a baller:
I wish I was little bit taller: y'all
I wish I was little bit taller: y'all
I wish I was a baller: yeah

Hey: I wish I had my way 'cause everyday would be a Friday
You could even speed on the highway
I would play ghetto games: name my kids ghetto names
Little Mookie: Big Al: Lorraine
Yo you know that's on the real
So if you're down on your luck then you should notice how I feel
'Cause if you don't want me around
See I go simple: I go easy: I go greyhound
Hey: you: what's that sound?
Everybody look what's going down
Ah: yes: ain't that fresh?
Everybody wants to get down like dat

I wish I was little bit taller: I wish I was a baller:
I wish I had a girl who looked good I would call her
I wish I had a rabbit in a hat with a bat
And a 64' Impala

I wish I was little bit taller: I wish I was a baller:
I wish I had a girl who looked good I would call her
I wish I had a rabbit in a hat with a bat
And a 64' Impala

I wish
I wish
I wish
I wish
I wish
I wish
I wish
I wish
I wish
I wish
I wish
I wish"
59,Elton John,Believe,"I believe in love: it's all we got
Love has no boundaries: costs nothing to touch
War makes money: cancer sleeps
Curled up in my father and that means something to me
Churches and dictators: politics and papers
Everything crumbles sooner or later
But love: I believe in love

I believe in love: it's all we got
Love has no boundaries: no borders to cross
Love is simple: hate breeds
Those who think difference is the child of disease
Father and son make love and guns
Families together kill someone
Without love: I believe in love

Without love I wouldn't believe
In anything that lives and breathes
Without love I'd have no anger
I wouldn't believe in the right to stand here
Without love I wouldn't believe
I couldn't believe in you
And I wouldn't believe in me
Without love

I believe in love
I believe in love
I believe in love"
60,Natalie Merchant,Carnival,"Well I've walked these streets
A virtual stage it seemed to me
Makeup on their faces
Actors took their places next to me

Well I've walked these streets
In a carnival of sights to see
All the cheap thrill seekers
The vendors and the dealers they crowded around me

Have I been blind
Have I been lost inside myself and my own mind
Hypnotized mesmerized by what my eyes have seen

Well I've walked these streets
In a spectacle of wealth and poverty
In the diamond market
The scarlet welcome carpet that they just rolled out for me

And I've walked these streets
In the madhouse asylum they can be
Where a wild eyed misfit prophet on a traffic island stopped
And he raved of saving me

Have I been blind
Have I been lost inside myself and my own mind
Hypnotized mesmerized by what my eyes have seen

Have I been wrong
Have I been wise to shut my eyes and play along
Hypnotized paralyzed by what my eyes have found
By what my eyes have seen
What they have seen

Have I been blind
Have I been lost have I been wrong
Have I been wise have I been strong
Have I been hypnotized mesmerized
By what my eyes have found

In that great street carnival
In that carnival"
61,Tom Petty,You Don't Know How It Feels,Unfortunately: we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a random page?
62,Take That,Back For Good,"I guess now it's time: 
For me to give up:
I feel it's time:
Got a picture of you beside me:
Got your lipstick mark still on your coffee cup:
Oh yeah:
Got a fist of pure emotion:
Got a head of shattered dreams:
Gotta leave it: 
Gotta leave it all behind now:

Whatever I said: whatever I did I didn't mean it:
I just want you back for good:
(want you back: want you back: want you back for good)
Whenever I'm wrong just tell me the song and I'll sing it:
You'll be right and understood:
(want you back: want you back)
I want you back for good:

Unaware but underlined: 
I figured out the story: 
(no no)
It wasn't good:
(no no)
But in the corner of my mind:
(corner of my mind)
I celebrated glory:
But that was not to be:
In the twist of separation: 
You excelled at being free:
Can't you find: 
(can't you find)
A little room inside for me:

Whatever I said: whatever I did I didn't mean it
I just want you back for good: 
(want you back: want you back)
You see I want you back for good:
Whenever I'm wrong just tell me the song and I'll sing it:
You'll be right and understood:
(want you back: want you back)
I want you back for good:

And we'll be together: 
This time is forever:
(forever)
We'll be fighting and forever we will be:
So complete in our love
We will never be uncovered again:

Whatever I said: whatever I did I didn't mean it:
I just want you back for good:
(want you back: want you back: want you back for good)
Whenever I'm wrong just tell me the song and I'll sing it:
You'll be right and understood:
(want you back: want you back)
You see I want you back for good:
Whenever I'm wrong I'll tell you:
Want you back: I want you back for good:
Whenever I'm wrong I'll tell you:
Want you back: want you back:
You see I want you back for good:

Oh yeah:
I guess {that} now it's time:
That you came back for good..."
63,69 Boyz,Tootsee Roll,"Yeah: tootsie roll
Let me see that tootsie roll
Get up and roll just make that tootsie roll

Cotton candy: sweet and low: let me see that tootsie roll
Come on: tootsie roll: just make that tootsie roll
Here we go: tootsie roll: just make that tootsie roll:

Yeah: tootsie roll
Let me see that tootsie roll
Get up and roll just make that tootsie roll

To the left: to the left: to the right: to the right
To the front: to the front: to the back: to the back
Now slide: slide baby slide: just slide baby slide
Just slide baby slide: come on come on

To the left: to the left: to the right: to the right
To the front: to the front: to the back: to the back
Now dip baby dip: come on let's dip baby dip baby
Dip baby just dip: baby dip baby dip
Just Dip: Cotton Candy sweet and low
Let me see that tootsie roll

I don't know what you've been told
It ain't the butterfly it's the tootsie roll
A brand new dance so:
Grab a partner get on the dance floor
And work them hips a little bit
And do that dip a little bit

Oh yeah: you got it: no ifs: ands: no buts about it
And you over there with the long hair
Keep workin that derriere: cause it ain't hard
Just a brand new dance for the 1991
69 is the place to be: a yo Skee: what we came to see

Cotton candy: sweet and low: let me see your tootsie roll
Here we go: come on: tootsie roll: come on: tootsie roll
Let me see your tootsie roll
Come on: tootsie roll: just dip that tootsie roll and tootsie roll
Here we go tootsie roll

Just I feel a whoop comin' up: a whoop comin' up:
I just feel a whoop comin' up: a whoop comin' up:
Whoop: come on: whoop: come on
Whoop: yeah come on come on and:
Whoop whoop whoop: yeah baby
Cotton candy: sweet and low
Let me see that tootsie roll

Come on tootsie roll: just make that tootsie roll
Yeah tootsie roll: gotta go make your tootsie roll
Here we go tootsie roll: just make that tootsie roll
I want to see your tootsie roll: just make them tootsie roll

To the left: to the left: to the right: to the right
To the front: to the front: to the back: to the back
Now slide: slide: slide: slide
Now slide: slide: slide: slide

I feel a whoop comin' on a whoop comin' on
5: 4: 3: 2: 1
Come on whoop: whoop: whoop: whoop
Come on whoop: whoop: whoop: whoop
Cotton Candy sweet and low
Let me see that tootsie roll

I don't know what you've been told
It ain't the butterfly it's the tootsie roll
A brand new dance so:
Grab a partner get on the dance floor
69 is the place to be: a yo Skee: what we came to see

Come on flow: oh oh let's go: let me see that tootsie roll
Here we go: come on: tootsie roll: come on: tootsie roll
Let me see your tootsie roll
Come on: tootsie roll: just dip that tootsie roll and tootsie roll
Here we go tootsie roll: just tootsie roll

To the left: to the left: to the right: to the right
To the front: to the front: to the back: to the back
Now slide: slide: slide: slide
Now slide: slide: slide: slide: come on come on

To the left: to the left: to the right: to the right
To the front: to the front: to the back: to the back
Now dip baby dip: come on let's dip baby dip
Dip baby dip: just dip baby dip baby dip just dip

I feel a whoop comin' on: a whoop comin' on:
I feel a whoop comin' on: a whoop comin' on:
Oh here we go
Now whoop: whoop: whoop: whoop
Come on let's: whoop: whoop
Oh baby baby
Just roll: just roll: just roll"
64,Janet Jackson,You Want This / 70's Love Groove,"My girls
Goin' 'round talking
They say that you've been
Watchin' me boy

I know
By the way you're talkin'
That you're really tryin'
To get to me boy

Not anyone I'll just let in my heart
You have to be hungry for me
Girls may have been easy
But you have to please me
What makes me think
That I can say this to you
I know how bad you want this

If you want my future then
You better work it boy
No it won't come easy no
I know you want this
By the time I'm through with you
You'll be beggin' me for more

I know
Your whole story
Because you're fine and
And you know it

You think
That you can have me
Just listen closely
No it ain't so easy
Every word
You've said I have heard before

Girls may have been easy
But you have to please me
One thing I've been told
Nothin' else compares
To this lovin' body

If you want my future then
You better work it boy
No it won't come easy no
I know you want this
By the time I'm through with you
You'll be beggin' me for more

So you want my lovin'
I know you want this
If you want my future then
You better work it boy

No it won't come easy no
I know you want this
By the time I'm through with you
You'll be beggin' me for more

You want this
You want this...
Can you handle this?
Well: come here then

Early in the mornin'
Late in the evenin'
Just around about midnight
'Cause you know I'll do you right baby

What's my name: boy?
'Cause you gotta say my name boy
Just a little bit louder now
Just a little bit softer now
Nice and easy"
65,Groove Theory,Tell Me,"Ooh-ooh-ooh-ooh-ooh-ooh: yeah

I've been doing my own thing
Love has always had a way
Of having bad timing
But to my great surprise
Ever since I looked in your eyes
I had one question for you

Tell me if you want me to
Give you all my time
I wanna make it good for you
'Cause you blow my mind
I promise: boy: that I'll be true
You're the perfect find so
Tell me if you want me to: yeah

If you thought I'd sleep on this
Boy: you're wrong
'Cause all I dream about is our first kiss
And you're the first one
To make me feel like this
And this is one opportunity
That I can't miss: no: no

Boy: you wanna know the deal
You are wondering if the words
I'm saying are for real
'Cause you got more appeal
Than any man in this whole world
And: baby: I got to know how you feel: yeah

Tell me if you want me to
Give you all my time
I wanna make it good for you
'Cause you blow my mind
I promise: boy: that I'll be true
You're the perfect find so
Tell me if you want me to

Sweetheart
(Uh-huh?)
Now it's time to let you know
I don't wanna rush
(Ooh: baby)
We should take it slow
Boy: I can love you
Can you help me grow
Give me a new beginning
(And I'll give you a happy ending)
Oh: baby: yeah

Oh: my love: please tell me if you want me to
I want you to: I want you to
I wanna make it good
Yes: I do
I wanna make it good to you: baby
Ooh: ooh: yeah: yeah
So won't you tell me
Tell me: tell me
Oh-oh-oh-oh: yeah

Ooh-ooh-ooh-ooh-ooh: baby
Hum: hum: hum: uh-huh
Baby: give me love
Oh-whoa: tell me: baby
Hey: yeah

Tell me if you want me to
Wanna make it good for you
I promise: girl: that I'll be true
Tell me if you want me to..."
66,Total,Can't You See,"(Notorious B.I.G.)
Give me all the chicken heads from Pasadena to Medina
Bet Big get inbetween ya
Then pick the prognosis: doses
Blends and Bends like Twizzlers
Biggie's fitting to hurt
What's under that skirt?
(Slow down: son: you're killin' us)

Who fillin' 'em with octane?
Got 'em gassed up
'Bout to get blast up: sup
The last one: word to your mother

Brother: listen
I've seen it when he kissed 'em at the wake
Made his body shake
The high tide: it 8 50 I's smoke tank
Rap terror whore crow and terror: true
Fly by the rivers but this is conspicuous
Bad Boys slipped in ninety-five ridiculous

My rap's rhymes is like land mines
One step: ka-boom: black suits fill the room
To whom it may concern: Junior Mafia's the clique
Act up: I'll have my honeys Total bust your shit

(Total)
In the middle of the day now baby
I seem to think of only you
Never thinking for a moment baby
That you'd be thinking of me too: yeah
So I can't wait for the day
That we can be together
I can't let you walk away
Oh: can't you see: you and me
Were meant to be: oh baby
And there's nothing left to say

Oh baby: can't you see
What you do to me?
Our love was meant to be
You were meant for me

Oh baby: can't you see
What you do to me?
Our love was meant to be
You were meant for me

Every time I see you
I get this feeling: oh yeah
Telling me you are the one
Oh: what a feeling
I can't wait for the day
That we can be together
I can't let you walk away
Oh: can't you see: you and me
Were meant to be: oh baby
There's nothing left for me to say

Oh baby: can't you see
What you do to me?
Our love was meant to be
You were meant for me

You take me away: so far away
Oh what you do to me: oh: oh
I wanna be alone together
Somewhere just you and me: oh: oh

Oh baby: can't you see
What you do to me?
Our love was meant to be
You were meant for me
(Repeat to fade)

Our love was meant to be
Our love was meant to be
(Repeat to fade)"
67,Sheryl Crow,All I Wanna Do,"Hit it

This ain't no disco
And it ain't no country club either
This is L.A.

All I wanna do is have a little fun before I die
Says the man next to me outta nowhere

It's apropos of nothing
He says his name is William
But I'm sure he's Bill or Billy or Mac or Buddy

And he's plain ugly to me
And I wonder if he's ever had a day of fun in his whole life

And we are drinking beer at noon on Tuesday
In the bar that faces the giant car wash

And the good people of the world
Are washing their cars
On their lunch breaks
Hosing and scrubbing
As best they can
In skirts and suits

They drive their
Shiny Datsuns and Buicks
Back to the phone company
The record store too
Well: they're nothing like Billy and me

'Cause all I wanna do is have some fun
I got a feeling I'm not the only one
All I wanna do is have some fun
I got a feeling I'm not the only one
All I wanna do is have some fun
Until the sun comes up
Over Santa Monica Boulevard

I like a good beer buzz early in the morning
And Billy likes to peel the labels from his bottles of Bud

And he shreds them on the bar
Then he lights every match
In an over-sized pack
Letting each one burn

Down to his thick fingers
Before blowing and cursing them out
He's watching the bottles of Bud as they spin on the floor

And a happy couple enters the bar
Dangerously close to one another
The bartender looks up from his want ads

But all I wanna do is have some fun
I got a feeling I'm not the only one
All I wanna do is have some fun
I got a feeling I'm not the only one
All I wanna do is have some fun
Until the sun comes up
Over Santa Monica Boulevard

Otherwise: the bar is ours
The day and the night and the car wash too
The matches and the Buds and the clean and dirty cars
The sun and the moon

But all I wanna do is have some fun
I got a feeling I'm not the only one
All I wanna do is have some fun
I got a feeling I'm not the only one

All I wanna do is have some fun
I got a feeling the party has just begun
All I wanna do is have some fun
I won't tell you that you're the only one
All I wanna do is have some fun
Until the sun comes up
Over Santa Monica Boulevard

Until the sun comes up
Over Santa Monica Boulevard"
68,Subway,This Lil' Game We Play,"(Feat. 702)

Subway talking (702):
Yo baby: (oh)
U ready to let the games begin (oh)
'Cause I'm ready (yeah: yeah)
On ur marks
Get set
Here we go: check it

(Chorus: subway)
Girl I want you to stay
So we can play this little game we play
U go hide: and I will seek
Let me be the one to make you weak

702:
Boy I really wanna stay
And play that little game you play
But you go hide: and let me seek
Let me be the one to make you weak

(Verse 1: subway)
Awww yeah: first verse

I'm thinking about you everyday
Got me feelin' kinda freaky
Girl why you wanna leave me that way

702:
Boy I don't wanna leave u
So I'll stay for a little while
But we play by my rules
Cause bein loose just ain't my style (no no no no oh)

(Chorus: subway)
Girl I want you to stay
So we can play this little game we play
U go hide: and I will seek
Let me be the one to make you weak

702:
Boy I really wanna stay
And play that little game you play
But you go hide: and let me seek
Let me be the one to make you weak

(Verse 2: subway)
Oh
So you wanna run things (un hun)
Well that's cool wit me
U betta know what you doin' (I know)
Girl I'm a hard dude to beat

702:
Oh
Talk is cheap (yaeh)
Let's get right to it (oh baby)
Let the fun and games begin
Boy I'm ready to do this

(Chorus: subway)
Girl I want you to stay (want me to stay)
So we can play this little game we play
(But we must play it myway)
U go hide: and I will seek
Let me be the one to make you weak

702:
Boy I really wanna stay
And play that little game you play
But you go hide: and let me seek
Let me be the one to make you weak

(Bridge: subway)
Its ur move baby (its ur move babe)
So show me what you got (show me what you got)
'Cause when it's my turn (but when it's my turn)
The game is gonna get hard

702:
I like what you sayin'
Boy it sounds real good: real good
But are you ready for a real woman
To test yo man hoooood

Subway:
This little game that we play (yeah baby it's my game)
Its just a little game that we play (but you gotta play by my rules)
This little game that we play (come on)
Its just a little game that we play (just one lil game real quick here we go)

702:
Baby don't start if you think you can't finish
Come prepared if you think you gonna win this
Give it ur best shot (yeah)
Give me all you got (oh)
Guarenteed to make you hoooot (make me hot baby oh oh)

I wanna play this game wit u (I wanna play this game wit u)
But don't be no fool (yeah I do)

Both:
U gotta play by my rules

(Chorus: subway until fade)

(Wanna play yeah)

Girl I want you to stay
So we can play this little game we play
U go hide: and I will seek
Let me be the one to make you weak"
69,Real McCoy,Come And Get Your Love,"Come and get your love: come and get your love: come and get your love now
Come and get your love: come and get your love: come and get your love

Yeah yeah (hey yeah)
What's the matter with your head (oh yeah)
Yeah yeah (hey yeah)
What's the matter with your mind and your sign and a ooh yeah

How am I gonna get it baby gonna get my loving?
Talk to me tell me how I'm gonna get it
I'm ready for you baby: ready for your loving
Don't make me wait 'cause I really need to get it

Yeah yeah (hey yeah)
With it baby 'cause your fine and you're mine: and you look so divine

Come and get your love (come and get your love: come and get your love: come and get your love)
Come and get your love (come and get your love: come and get your love: come and get your love)
Come and get your love: whoa yeah: come and get your love

Yeah: yeah (hey yeah)
What's the matter with you feel right: don't you feel right baby
Yeah yeah yeah (yeah yeah yeah)
Look at it from the mainline: all right

How I'm gonna get it baby gonna get my loving?
Talk to me tell me how I'm gonna get it
I'm ready for you baby: ready for your loving
Don't make me wait 'cause I really need to get it

Yeah yeah (hey yeah)
It's your business if you want some:
Take some: get it together baby

Come and get your love (come and get your love: come and get your love: come and get your love)
Come and get your love (come and get your love: come and get your love: come and get your love)
Come and get your love: whoa yeah: come and get your love

Come and get your love: come and get your love: come and get your love now
Come and get your love: come and get your love: come and get your love now

Whutcha waiting for 'cause I'm ready for your loving
Come on take it come on get it if you want it
What's the matter: what's the problem
Get it together and we're easily gonna solve it

Come and get your love (come and get your love: come and get your love: come and get your love)
Come and get your love (come and get your love: come and get your love: come and get your love)
Come and get your love: whoa yeah: come and get your love

Na-na-na-na-na-na-na-na: yeah
(Come and get your love)
(Come and get your love)

Come and get your love: come and get your love: come and get your love now
Come and get your love: come and get your love: come and get your love now

Come and get your love
Come and get your love
Come and get your love"
70,Bon Jovi,This Ain't A Love Song,"Should have seen it coming when roses died
Should have seen the end of summer in your eyes
Should have listened when you said: ""Goodnight""
You really meant goodbye
Baby: ain't it funny: how I never ever learn to fall?
You're really on your knees when you think you're standing tall
But only fools are 'Know it all's' and I played that fool for you

I cried and I cried there were nights that I died for you: baby
I tried and I tried to deny that your love drove me crazy: baby

If the love that I've got for you is gone
If the river I cried ain't that long
Then I'm wrong: yeah I'm wrong: this ain't a love song

Baby: I thought you and me would stand the test of time
Like we got away with the perfect crime
But we were just a legend in my mind
I guess that I was blind
Remember those nights dancing at the masquerade?
The clowns wore smiles that wouldn't fade
You and I were the renegades: some things never change

It made me so mad 'cause I wanted it bad for us: baby
And now it's so sad that whatever we had: ain't worth saving

If the love that I got for you is gone
And if the river I've cried ain't that long
Then I'm wrong: yeah I'm wrong: this ain't a love song
If the pain that I'm feelin' so strong is the reason that I'm holding on
Then I'm wrong: yeah I'm wrong: this ain't a love song

I cried and I cried there were nights that I died for you: baby
I tried and I tried to deny that your love drove me crazy: baby

If the love that I got for you is gone
If the river I cried ain't that long
Then I'm wrong: yeah I'm wrong: this ain't no love song
If the pain that I'm feeling so strong is the reason I'm holdin' on
Then I'm wrong: yeah I'm wrong: this ain't a love song
Then I'm wrong: yeah I'm wrong: this ain't a love song
Then I'm wrong: yeah I'm wrong: this ain't a love song"
71,Madonna,Secret,"Things haven't been the same
Since you came into my life
You found a way to touch my soul
And I'm never: ever: ever gonna let it go

Happiness lies in your own hand
It took me much too long to understand
How it could be
Until you shared your (shared your)
Secret with me

Something's comin' over: mmm mmm
Something's comin' over: mmm mmm
Something's comin' over me
My baby's got a secret (a secret)

You gave me back the paradise
That I thought I lost for good
You helped me find the reasons why
It took me by surprise that you understood

You knew all along
What I never wanted to say
Until I learned to love myself
I was never ever lovin' anybody else

Happiness lies in your own hand
It took me much too long to understand
How it could be
Until you shared your (shared your)
Secret with me

Something's comin' over: mmm mmm
Something's comin' over: mmm mmm
Something's comin' over me
My baby's got a secret (a secret)

Mmm mmm
Something's comin' over: mmm mmm
Something's comin' over: mmm mmm
Something's comin' over me
My baby's got a secret (a secret)

Happiness lies in your own hand
It took me much too long to understand
How it could be
Until you shared your secret with me

Mmm mmm
Something's comin' over: mmm mmm
Something's comin' over: mmm mmm
Something's comin' over me
My baby's got a secret (secret)

Mmm mmm
Something's comin' over: mmm mmm
Something's comin' over: mmm mmm
Something's comin' over me
My baby's got a secret (secret)

Mmm mmm: my baby's got a secret
Mmm mmm: my baby's got a secret
Mmm mmm: my baby's got a secret for me

Mmm mmm: mmm mmm: mmm mmm"
72,Junior M.A.F.I.A.,Player's Anthem,"Junior M.A.F.I.A.
Niggaz... bitches...
Uh

(Chorus: B.I.G.)

(Niggaz) Grab your dick if you love hip-hop
(Bitches) Rub your titties if you love Big Poppa
Gotcha: open off the words I say because
""This type of shit it happens everyday"" --> Slick Rick

(Verse One: Lil' Caesar)

Check it out: uh
Now who smoke more blunts than a little bit?
What are you a idiot?
Listen to the lyrics I spit like M1's
Got mad guns up in the cabin
Cause Cease ain't the one for the dibbin and dabbin shit
I make it happen: you got your ass caught
All you saw was fire: from the Honda Passport
Or the M.P.: what if you see: then I miss ya
I blow up spots like little sisters
G'wan grit ya teeth: g'wan bite ya nails to the cuticles
Like Murray: my killings: be the most beautiful
Junior M.A.F.I.A. click: thick like Luke dancers
Niggaz grab your gats: bitches take a glance at
The little one: pullin over in the Land Rover
Playin' Big Willie style with a chaffeur: yaknahmean?
Stack the green: read all between the lines
A nigga act up: makes the bastard hard to find

(Verse Two: Notorious B.I.G.)

(How ya livin' Biggie Smalls?) I'm surrounded by criminals
Heavy rollers even the sheisty individuals
Smokin' skunk and mad Phillies
Beatin' down Billy Badasses: cracks in stacks and masses
If robbery's a class: bet I pass it
Shit get drastic: I'm buryin ya bastards
Big Poppa never softenin
Take you to the church: rob the preacher for the offerin
Leave the fucker coughin up blood: and his pockets like rabbit ears
Covered the wife: kleenex for the kid's tears
Versace wear: Moschino on my bitches
She whippin my ride: countin' my one's: thinkin' I'm richest
Just the way players play: all day everyday
I don't know what else to say
I've been robbin niggaz since Run and them was singin' 'Here We Go'
Snatchin ropes at the Roxie homeboy you didn't know
My flow: detrimental to your health
Usually roll for self: I have son ridin' shotgun
My mind's my nine: my pen's my Mac-10
My target: all you wack niggaz who started rappin'
Junior M.A.F.I.A. steelo: niggaz know the half
Caviar for breakfast: champagne bubble baths
Runnin' up in pretty bitches constantly
The Smalls bitch: who the fuck it was supposed to be?

(Verse Three: Lil' Kim)

I used to pack Macs in Cadillacs
Now I pimp gats in the Ac's: watch my niggaz backs
Nines in the stores: glocks in the bags
Maxin mini-markets: gettin' money with the Arabs
No question: confession: yes it's the lyrical
Bitches squeeze your tits: niggaz grab your genitals
Proteins and minerals: excluse subliminals
Big Momma shoots the game to all you Willies and criminals
I kick the rilli with my peeps all day
325's roll by with the windows down halfway
D-K-N-Y: oh my: I'm jiggy
It's all about the Smalls and my fuckin' nigga Biggie
Bitches love the way I bust a rhyme
'Cause they all in line screamin one more time
Niggaz: grab your dicks if you love hip-hop
Bitches rub-a-dub in the back of the club: straight up"
